"PID","MS_SubClassOne_and_Half_Story_Finished_All_Ages","MS_SubClassOne_Story_1946_and_Newer_All_Styles","MS_SubClassOne_Story_PUD_1946_and_Newer","MS_SubClassTwo_Story_1946_and_Newer","MS_ZoningResidential_Low_Density","MS_ZoningResidential_Medium_Density","Lot_Frontage","Lot_Area","AlleyNo_Alley_Access","Lot_ShapeRegular","Lot_ShapeSlightly_Irregular","Land_ContourLvl","Lot_ConfigCorner","Lot_ConfigCulDSac","Lot_ConfigInside","NeighborhoodCollege_Creek","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodNorth_Ames","NeighborhoodNorthridge_Heights","NeighborhoodOld_Town","NeighborhoodSawyer","NeighborhoodSomerset","Condition_1Feedr","Condition_1Norm","Bldg_TypeOneFam","Bldg_TypeTwnhsE","House_StyleOne_and_Half_Fin","House_StyleOne_Story","House_StyleTwo_Story","Overall_QualAbove_Average","Overall_QualAverage","Overall_QualBelow_Average","Overall_QualGood","Overall_QualVery_Good","Overall_CondAbove_Average","Overall_CondAverage","Overall_CondGood","Year_Built","Year_Remod_Add","Roof_StyleGable","Roof_StyleHip","Exterior_1stHdBoard","Exterior_1stMetalSd","Exterior_1stPlywood","Exterior_1stVinylSd","Exterior_1stWd.Sdng","Exterior_2ndHdBoard","Exterior_2ndMetalSd","Exterior_2ndPlywood","Exterior_2ndVinylSd","Exterior_2ndWd.Sdng","Mas_Vnr_TypeBrkFace","Mas_Vnr_TypeNone","Mas_Vnr_TypeStone","Mas_Vnr_Area","Exter_QualGood","Exter_QualTypical","Exter_CondGood","Exter_CondTypical","FoundationBrkTil","FoundationCBlock","FoundationPConc","Bsmt_QualExcellent","Bsmt_QualGood","Bsmt_QualTypical","Bsmt_CondTypical","Bsmt_ExposureAv","Bsmt_ExposureGd","Bsmt_ExposureMn","Bsmt_ExposureNo","BsmtFin_Type_1ALQ","BsmtFin_Type_1BLQ","BsmtFin_Type_1GLQ","BsmtFin_Type_1LwQ","BsmtFin_Type_1Rec","BsmtFin_Type_1Unf","BsmtFin_SF_1","BsmtFin_Type_2Unf","Bsmt_Unf_SF","Total_Bsmt_SF","Heating_QCExcellent","Heating_QCGood","Heating_QCTypical","Central_AirN","Central_AirY","ElectricalFuseA","ElectricalSBrkr","First_Flr_SF","Second_Flr_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_QualExcellent","Kitchen_QualGood","Kitchen_QualTypical","TotRms_AbvGrd","FunctionalTyp","Fireplaces","Fireplace_QuGood","Fireplace_QuNo_Fireplace","Fireplace_QuTypical","Garage_TypeAttchd","Garage_TypeBuiltIn","Garage_TypeDetchd","Garage_TypeNo_Garage","Garage_Yr_Blt","Garage_FinishFin","Garage_FinishNo_Garage","Garage_FinishRFn","Garage_FinishUnf","Garage_Cars","Garage_Area","Garage_QualNo_Garage","Garage_QualTypical","Garage_CondNo_Garage","Garage_CondTypical","Paved_DriveDirt_Gravel","Paved_DrivePaved","Wood_Deck_SF","FenceMinimum_Privacy","FenceNo_Fence","Mo_Sold","Year_Sold","Sale_TypeNew","Sale_TypeWD.","Sale_ConditionAbnorml","Sale_ConditionNormal","Sale_ConditionPartial","Longitude","Latitude","Sale_Price","Sale_Price_Log"
528188040,0,0,1,0,1,0,0,3136,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,2003,2003,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,163,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,1405,1405,1,0,0,0,1,0,1,1405,0,1405,0,0,2,0,2,0,1,0,6,1,1,1,0,0,1,0,0,0,2003,0,0,1,0,2,478,0,1,0,1,0,1,148,0,1,3,2006,0,1,0,1,0,-93.650617,42.05758,171750,12.0537952100846
528218060,0,0,0,1,1,0,65,10237,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2005,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,728,728,1,0,0,0,1,0,1,728,728,1456,0,0,2,1,3,0,1,0,8,1,1,1,0,0,1,0,0,0,2005,1,0,0,0,2,390,0,1,0,1,0,1,0,0,1,2,2006,1,0,0,0,1,-93.645841,42.062442,170440,12.0461386076138
528218080,0,0,0,1,1,0,65,10237,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,2006,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,738,738,1,0,0,0,1,0,1,738,754,1492,0,0,2,1,3,0,1,0,8,1,0,0,1,0,1,0,0,0,2006,1,0,0,0,2,440,0,1,0,1,0,1,0,0,1,9,2006,1,0,0,0,1,-93.645774,42.062361,169985,12.0434654768453
528218140,0,0,0,1,1,0,58,14054,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,2006,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,7,1,879,879,1,0,0,0,1,0,1,879,984,1863,0,0,2,1,4,0,1,0,9,1,1,1,0,0,0,1,0,0,2006,1,0,0,0,3,660,0,1,0,1,0,1,100,0,1,11,2006,1,0,0,0,1,-93.644366,42.061928,219210,12.2977854534534
528222010,0,0,0,1,1,0,96,11631,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,2004,2005,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,236,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,7,1,1052,1052,1,0,0,0,1,0,1,1052,1321,2373,0,0,2,1,4,0,1,0,9,1,1,1,0,0,0,1,0,0,2004,1,0,0,0,3,632,0,1,0,1,0,1,120,0,1,6,2006,1,0,0,0,1,-93.644213,42.061984,258000,12.4607148639038
528222020,0,0,0,1,1,0,75,9073,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,2006,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,738,738,1,0,0,0,1,0,1,738,754,1492,0,0,2,1,3,0,1,0,8,1,0,0,1,0,1,0,0,0,2006,1,0,0,0,2,440,0,1,0,1,0,1,100,0,1,10,2006,1,0,0,0,1,-93.644306,42.061987,185101,12.1286569010321
528228280,0,0,1,0,1,0,43,3087,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,2006,2006,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,14,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3,1,767,1220,1,0,0,0,1,0,1,1364,0,1364,1,0,2,0,2,0,1,0,6,1,1,1,0,0,1,0,0,0,2006,1,0,0,0,2,437,0,1,0,1,0,1,100,0,1,11,2006,1,0,0,0,1,-93.641662,42.062574,210250,12.2560525778352
528228340,0,0,1,0,1,0,0,3196,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,2003,2003,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,40,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,7,1,1273,1273,1,0,0,0,1,0,1,1456,0,1456,0,0,2,0,2,0,1,0,7,1,1,0,0,1,1,0,0,0,2003,1,0,0,0,2,400,0,1,0,1,0,1,143,0,1,5,2006,0,1,0,1,0,-93.640287,42.063329,215000,12.2783933071098
528228415,0,0,1,0,0,1,0,3072,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,2004,2004,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,18,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,1375,1375,1,0,0,0,1,0,1,1414,0,1414,0,0,2,0,2,0,1,0,6,1,1,0,0,1,1,0,0,0,2004,1,0,0,0,2,398,0,1,0,1,0,1,144,0,1,5,2006,0,1,0,1,0,-93.641321,42.062374,178740,12.0936875149354
528228430,0,0,1,0,0,1,0,3072,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,2004,2004,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,18,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3,1,306,1365,1,0,0,0,1,0,1,1548,0,1548,1,0,2,0,2,0,1,0,7,1,1,0,0,1,1,0,0,0,2004,1,0,0,0,2,388,0,1,0,1,0,1,143,0,1,9,2006,0,1,0,1,0,-93.6419,42.0623,225000,12.3238556811866
528228545,0,0,1,0,1,0,43,3010,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,2005,2006,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,16,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3,1,1232,1248,1,0,0,0,1,0,1,1248,0,1248,0,0,2,0,2,0,1,0,5,1,0,0,1,0,1,0,0,0,2005,1,0,0,0,2,438,0,1,0,1,0,1,108,0,1,3,2006,1,0,0,0,1,-93.642261,42.063301,167240,12.0271851854705
528228550,0,0,1,0,1,0,43,3010,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,2005,2006,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,14,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,3,1,1126,1142,1,0,0,0,1,0,1,1142,0,1142,0,0,2,0,2,0,1,0,6,1,0,0,1,0,1,0,0,0,2005,1,0,0,0,2,440,0,1,0,1,0,1,90,0,1,6,2006,1,0,0,0,1,-93.642241,42.063301,156820,11.9628539297849
528228565,0,0,1,0,1,0,43,3013,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,2005,2005,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,145,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,3,1,1346,1362,1,0,0,0,1,0,1,1506,0,1506,0,0,2,0,2,0,1,0,6,1,1,1,0,0,1,0,0,0,2005,1,0,0,0,2,440,0,1,0,1,0,1,142,0,1,4,2006,0,1,0,1,0,-93.642116,42.063301,213490,12.2713452721464
528231050,0,0,0,1,1,0,60,21930,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,2005,2005,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,7,1,732,732,1,0,0,0,1,0,1,734,1104,1838,0,0,2,1,4,0,0,1,7,1,1,1,0,0,0,1,0,0,2005,1,0,0,0,2,372,0,1,0,1,0,1,100,0,1,7,2006,0,1,0,1,0,-93.64458,42.060239,192140,12.1659795519637
528235050,0,0,0,1,1,0,0,7861,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2002,2003,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3,1,326,783,1,0,0,0,1,0,1,807,702,1509,1,0,2,1,3,0,1,0,7,1,1,1,0,0,1,0,0,0,2002,1,0,0,0,2,393,0,1,0,1,0,1,100,0,1,6,2006,0,1,0,1,0,-93.642588,42.060293,183200,12.1183337312222
528235130,0,0,0,1,1,0,74,9056,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,2004,2004,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7,1,707,707,1,0,0,0,1,0,1,707,707,1414,0,0,2,1,3,0,1,0,6,1,1,1,0,0,1,0,0,0,2004,1,0,0,0,2,403,0,1,0,1,0,1,100,0,1,10,2006,0,1,0,1,0,-93.6436049,42.059803,178000,12.0895388292742
528235190,0,0,0,1,1,0,59,9171,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,2004,2005,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,7,1,848,848,1,0,0,0,1,0,1,848,750,1598,0,0,2,1,3,0,1,0,7,1,1,1,0,0,1,0,0,0,2004,1,0,0,0,2,433,0,1,0,1,0,1,100,0,1,7,2006,0,1,0,1,0,-93.644094,42.061727,201490,12.2134950313458
528275060,0,0,0,1,1,0,0,8121,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2000,2000,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,953,953,1,0,0,0,1,0,1,953,711,1664,0,0,2,1,3,0,0,1,7,1,1,0,0,1,1,0,0,0,2000,0,0,1,0,2,460,0,1,0,1,0,1,100,0,1,1,2006,0,1,0,1,0,-93.642713,42.05865,172400,12.0575726372117
528275080,0,0,0,1,1,0,0,8658,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2000,2000,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,250,982,1,0,0,0,1,0,1,1008,881,1889,0,0,2,1,3,0,0,1,9,1,1,0,0,1,1,0,0,0,2000,1,0,0,0,2,431,0,1,0,1,0,1,0,0,1,4,2006,0,1,0,1,0,-93.642913,42.05853,215000,12.2783933071098
528280100,0,0,0,1,1,0,0,11214,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1998,1999,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,930,930,0,1,0,0,1,0,1,956,930,1886,0,0,2,1,4,0,1,0,10,1,1,0,0,1,1,0,0,0,1998,1,0,0,0,2,431,0,1,0,1,0,1,89,0,1,7,2006,0,1,0,1,0,-93.641281,42.057905,199900,12.2055725204885
528292080,0,0,0,1,1,0,0,12104,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,2006,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,1035,1035,0,1,0,0,1,0,1,1082,1240,2322,0,0,3,1,4,0,1,0,8,1,0,0,1,0,1,0,0,0,2006,0,0,1,0,3,617,0,1,0,1,0,1,400,0,1,8,2006,1,0,0,0,1,-93.641283,42.05696,287602,12.5693328589078
528315030,0,0,0,1,1,0,82,9452,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1997,1998,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,423,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3,1,322,1396,1,0,0,0,1,0,1,1407,985,2392,1,0,2,1,3,0,1,0,7,1,1,0,0,1,1,0,0,0,1997,1,0,0,0,3,870,0,1,0,1,0,1,0,0,1,6,2006,0,1,0,1,0,-93.655739,42.05443,348000,12.7599577587566
528315070,0,0,0,1,1,0,84,9660,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1998,1998,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,242,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3,1,253,1044,1,0,0,0,1,0,1,1079,897,1976,1,0,2,1,3,0,1,0,7,1,1,0,0,0,1,0,0,0,1998,1,0,0,0,3,885,0,1,0,1,0,1,210,0,1,2,2006,0,1,0,1,0,-93.654519,42.05384,286000,12.563747089802
528315080,0,0,0,1,1,0,83,9545,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,2000,2000,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,322,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,3,1,655,1160,1,0,0,0,1,0,1,1205,1029,2234,1,0,2,1,3,0,1,0,7,1,1,0,0,1,0,1,0,0,2000,0,0,1,0,3,768,0,1,0,1,0,1,0,0,1,6,2006,0,1,0,1,0,-93.654444,42.053801,300000,12.6115377536383
528320060,0,0,0,1,1,0,118,35760,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1995,1996,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1378,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,3,1,543,1930,1,0,0,0,1,0,1,1831,1796,3627,1,0,3,1,4,0,1,0,10,1,1,0,0,1,1,0,0,0,1995,1,0,0,0,3,807,0,1,0,1,0,1,361,0,1,7,2006,0,1,0,1,0,-93.657851,42.053314,625000,13.3455069287185
528327010,0,0,0,1,1,0,0,9233,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2000,2000,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,877,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,3,1,358,1540,1,0,0,0,1,0,1,1540,1315,2855,1,0,2,1,4,1,0,0,9,1,1,0,0,1,1,0,0,0,2000,0,0,1,0,3,774,0,1,0,1,0,1,247,0,1,3,2006,0,1,0,1,0,-93.6532,42.055601,405000,12.9116423460887
528344060,0,0,0,1,1,0,78,12011,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1998,1998,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,530,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3,1,130,1086,1,0,0,0,1,0,1,1086,838,1924,1,0,2,1,3,0,1,0,7,1,1,0,0,1,1,0,0,0,1998,0,0,1,0,2,592,0,1,0,1,0,1,208,0,1,6,2006,0,1,0,1,0,-93.65227,42.053154,280000,12.5425448821514
528348010,0,0,0,1,1,0,93,12090,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1998,1998,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,650,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,1141,1141,0,1,0,0,1,0,1,1165,1098,2263,0,0,2,1,4,0,1,0,10,1,1,0,0,1,0,1,0,0,1998,1,0,0,0,2,420,0,1,0,1,0,1,144,0,1,7,2006,0,1,1,0,0,-93.650059,42.053466,258000,12.4607148639038
528358030,0,0,0,1,1,0,83,10019,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1995,1995,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,397,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,815,1342,1,0,0,0,1,0,1,1358,1368,2726,0,0,2,1,4,0,1,0,9,1,1,0,0,0,1,0,0,0,1995,0,0,1,0,3,725,0,1,0,1,0,1,307,0,1,6,2006,0,1,0,1,0,-93.653915,42.05178,350000,12.7656884334656
528360050,0,0,0,1,1,0,114,17242,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1993,1994,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,738,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,6,0,48,1733,1,0,0,0,1,0,1,1933,1567,3500,1,0,3,1,4,1,0,0,11,1,1,0,0,1,1,0,0,0,1993,0,0,1,0,3,959,0,1,0,1,0,1,870,0,1,5,2006,0,1,0,1,0,-93.655997,42.049423,584500,13.2785120598943
528365090,0,0,0,1,1,0,92,10120,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1994,1994,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,391,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3,1,425,1165,1,0,0,0,1,0,1,1203,1323,2526,1,0,2,1,4,0,1,0,8,1,1,0,0,1,1,0,0,0,1994,0,0,1,0,3,844,0,1,0,1,0,1,309,0,1,12,2006,0,1,0,1,0,-93.653608,42.049687,290000,12.5776362019627
528366040,0,0,0,1,1,0,0,12585,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1993,1993,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,420,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,4,0,0,1286,1,0,0,0,1,0,1,1565,1234,2799,1,0,2,1,3,0,1,0,8,1,1,0,0,1,1,0,0,0,1993,1,0,0,0,3,704,0,1,0,1,0,1,432,0,1,10,2006,0,1,0,1,0,-93.653479,42.049528,315000,12.6603279178078
528429060,0,0,0,1,1,0,75,12447,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2005,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,7,1,1100,1100,1,0,0,0,1,0,1,1116,848,1964,0,0,2,1,3,0,1,0,8,1,1,1,0,0,0,1,0,0,2005,1,0,0,0,2,760,0,1,0,1,0,1,200,0,1,1,2006,1,0,0,0,1,-93.642317,42.055056,252000,12.4371843664936
528429100,0,1,0,0,1,0,49,15218,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2006,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,108,1670,1,0,0,0,1,0,1,1670,0,1670,1,0,2,1,2,0,1,0,6,1,1,1,0,0,1,0,0,0,2006,0,0,1,0,3,928,0,1,0,1,0,1,0,0,1,9,2006,1,0,0,0,1,-93.642082,42.054318,336820,12.72730394201
528429120,0,1,0,0,1,0,49,20896,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2005,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3,1,356,2077,1,0,0,0,1,0,1,2097,0,2097,1,0,1,1,1,1,0,0,8,1,1,0,0,0,1,0,0,0,2005,1,0,0,0,3,1134,0,1,0,1,0,1,192,0,1,1,2006,1,0,0,0,1,-93.64178,42.054176,423000,12.9551274580284
528429130,0,1,0,0,1,0,85,10182,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2006,2006,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,420,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3,1,440,1660,1,0,0,0,1,0,1,1660,0,1660,1,0,2,0,3,0,1,0,8,1,1,1,0,0,1,0,0,0,2006,0,0,1,0,2,500,0,1,0,1,0,1,322,0,1,5,2006,1,0,0,0,1,-93.641793,42.054175,290000,12.5776362019627
528439030,0,1,0,0,1,0,73,8688,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,2005,2005,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,228,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,7,1,1616,1616,1,0,0,0,1,0,1,1616,0,1616,0,0,2,0,3,0,1,0,7,1,0,0,1,0,1,0,0,0,2005,0,0,1,0,3,834,0,1,0,1,0,1,208,0,1,4,2006,0,1,0,1,0,-93.643635,42.053183,232000,12.3544926506484
528445010,0,1,0,0,1,0,85,10936,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2006,2006,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,60,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,1504,1504,1,0,0,0,1,0,1,1504,0,1504,0,0,2,0,3,0,1,0,7,1,0,0,1,0,1,0,0,0,2006,1,0,0,0,2,510,0,1,0,1,0,1,144,0,1,9,2006,1,0,0,0,1,-93.643811,42.053033,199000,12.2010601037066
528456200,0,1,0,0,0,0,72,8640,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,2006,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3,1,1254,1278,1,0,0,0,1,0,1,1278,0,1278,0,0,2,0,2,0,1,0,5,1,0,0,1,0,1,0,0,0,2006,0,0,1,0,2,584,0,1,0,1,0,1,0,0,1,10,2006,1,0,0,0,1,-93.650361,42.0518,198600,12.1990480305932
528477010,0,0,0,1,0,0,100,13162,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2006,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,3,1,200,2036,1,0,0,0,1,0,1,2036,604,2640,1,0,3,1,3,1,0,0,11,1,1,1,0,0,1,0,0,0,2006,0,0,1,0,3,792,0,1,0,1,0,1,0,0,1,11,2006,1,0,0,0,1,-93.64407,42.052265,405749,12.913490020802
528477030,0,1,0,0,0,0,81,11216,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,2006,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,7,1,1489,1489,1,0,0,0,1,0,1,1489,0,1489,0,0,2,0,3,0,1,0,7,1,1,1,0,0,1,0,0,0,2006,0,0,1,0,2,776,0,1,0,1,0,1,0,0,1,6,2006,1,0,0,0,1,-93.643898,42.052272,232600,12.3570755190667
